Rating;Title;Review;Author;Date;Link;Expected Feature;Polarity
2.0 out of 5 stars;The only smartphone that can be used with one hand (UPDATE);"Sony is the only brand that offers a smartphone with all the top characteristics in a small package. Other brands offers smartphones with the name of the big brother but with half the characteristics, not just the screen size and the battery, but less capable processor, less ram, less storage, worst camera... Sony keeps offering a great battery life and a years in advance camera than the competitors. I lack a better image processing in still photograph, but the video in 4K HDR is awesome, the 960fps shoot is amazing, the screen as usual accurate to reality colors.
-UPDATE-
I keep what I said above, but I had a Sony Xperia Z5 Compact and it had the same problem I'm having again with this one. The bottom speaker is failing. It sounds creepy and it is going worst every day and I know the result, a muted speaker that is used by mostly apps, so you will be having a phone with muted Google Maps, muted handsfree, muted everything, the only thing that will work in a 50% is the videos as they are stereo, so you will hear them via the top speaker.
(Next part is the one I wrote back in time when I bought it. I don't keep the ""I highly recommend it"". It's true that is a good phone, but if it keeps breaking with the same problems something is not solved.)
I highly recommend this smartphone, Sony hasn't the best marketing campaigns, but the technology they produce is in many ways better than the more famous competitors, was the first to offer a waterproof phone since the Xperia Z, and since then all the Xperia Z/XZ were waterproof, the first in offering a 4K display, the first offering 960fps capture, stereo speakers, triluminous display, IPS displays, the first with Hi-Res Audio...
I'm not a fanboy, I used other brands, but all the others lack always something. Now with the new design, Sony is more aligned with the new trends and luckily avoiding the notch.";Javier Gallardo;14-Oct-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;sony,battery,camera,sony,speaker,speaker,speaker,smartphone,sony,marketing,competitor,display,display,design,sony;2,1,1,2,2,0,1,2,2,2,2,2,2,0,2
5.0 out of 5 stars;Good for one hand use;Works great, somewhat heavy though;Stanmark;13-May-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;-;2
1.0 out of 5 stars;worked great for 5 months;"bought it the first week of september and loved everything about it.
yesterday morning it just stopped getting service, can't make or receive calls or sms messages.
went through all the basic troubleshooting steps, called verizon, went through their t-shooting, they double checked my provisioning and gave me a new sim card - no luck.
sony was far less helpful. completely untrained and unknowledgeable reps kept repeating the same basic steps and kept trying to put it back on verizon. wouldn't even acknowledge the possibility that something was wrong with the phone itself.  they didn't even pretend to care. one chat rep asked if i had more questions and i sad yes - he referred me to an email he was sending with the solution and ended the chat - the email was a link to the sony support home page. home page. the start from scratch home page i clicked on before i gave up and chatted in with him on the first place.
i'm sure whatever the problem is with the phone, it's an isolated problem. but considering the complete lack of support i'd never buy another sony product, nor would i recommend anyone else do so. i'm going to end up recycling this thing and buying a real phone";Michael;10-Feb-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;service,phone,sony,support,phone;0,0,2,2,1
5.0 out of 5 stars;Light, fast, and affordable small phone!;"Switched from an iPhone SE to this phone.  Was considering a Pixel 2 but still no price drop and I don't really need the exclusive features or the camera.

The phone is responsive and has very little bloat ware unlike more mainstream Android phones.  The phone is easy to hold and the fingerprint sensor placement isn't as bad as some reviews make it.  You get used to it very quickly.  And it's much more accurate than the iphone's.  Only thing that I wish was improved is the weight.  It's a little heavier than the SE but I'm sure I'll get used to it too.";waddledee;14-Oct-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,price,camera,phone,phone,phone,fingerprint;2,2,1,2,2,2,2
1.0 out of 5 stars;You will regret buying this phone;Bought the Sony Xperia XZ2 Compact H8314 in September 2018, and while it worked OK when I got it, it has always had one or more issues making it difficult or impossible to use. Sony has obviously broken the underlying Android OS, and so it receives an endless stream of patches that cause new problems with each fix. Specifically, the fingerprint sensor, slow data over LTE, screen not responding to touch, screen lock not working, and now the cellular network connection will spontaneously quit working several times a day.;PoyH.;26-Apr-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;sony,sony,fingerprint,screen,screen,network;2,0,2,2,2,2
5.0 out of 5 stars;Excellent small android for Verizon;"I've been looking for a small android phone on Verizon for a while now.  My previous phone was an HTC One Remix (similar to One mini).  Most importantly for me, it's similar in size to an iphone 7 and works on Verizon.  Verizon doesn't sell it but it's compatible with their network.  Verizon has offered nothing but monsters and I prefer something that fits easily in my pocket.

The XZ2 Compact has most of the features I want.  The camera seems to take great pictures.  The fingerprint sensor works very well.  It's fast by comparison to my old phone, unsurprisingly.  And the crapware doesn't seem to  be ever present.  It's also cheaper than the Google Pixel 2 as well as smaller.  I understand that the Pixel is probably a slightly better phone, but this was a close second in reviews, smaller, and $150 cheaper.

Now downsides: it doesn't have Qi wireless charging, which would be nice, but not a huge deal to me.  Also I'm not thrilled about the lack of an earphone plug, but it does include a usb-c adapter.  Lastly, the phone is surprisingly heavier and thicker than I expected in comparison to the HTC One Remix.  Hopefully that is mostly battery and will contribute to good battery life.  I haven't had the phone long enough to gauge battery life well.";Jerry Quinn;30-Sep-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,size,network,camera,fingerprint,phone,battery,battery;2,2,1,1,2,1,1,2
;;;;;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;-;2
5.0 out of 5 stars;Incredible Phone;"***see end of page

This is a very early review, but my first impression is that this is a top notch well thought out device.  The fit of the device in my hand is absolutely perfect, the screen is crisp and clear and comes with built in tools to test all pixels.  The dedicated camera button is much welcomed,  and the camera is fast and pictures are magnificent indoors and out.  The Snapdragon 845 is incredibly fast compared to my 600 series chipset on my last phone, there is absolutely no lag.  Android Pie is available for download now (01-14-2019), as well, the Sony GUI and apps are updated to support and fully integrate into the updated Android OS.  Sony has done an incredible job with both the hardware and software on this device, hats off to a job well done.  I purchased the short version type C wireless charging receiver by Nillkin Magic as well as a charge plate to compensate for the lack of wireless charging.  Another reviewer has confirmed that this wireless charging solution works well with this phone.  In addition, I purchased a SanDisk 400GB Extreme microSD UHS-I Card, you'll need the extreme version to record in 4k (the ultra version of this card spawns errors due to insufficient sustained write speed for 4k video).  I purchased multiple covers, I will update the review to confirm which ones support the wireless charging receiver.  In my opinion, the Sony Xperia XZ2 Compact is the absolute best no compromise compact phone on the market today and it's a safe bet that this device will not let you down.

***See my review entitled [Sony Xperia XZ2 Compact (2018 Model) and Nillkin Magic Tag (Short Version)] for a great case and wireless charging solution.";Valkerie Silk;14-Jan-19;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;camera,button,phone,sony,phone;2,2,1,2,2
5.0 out of 5 stars;Small and powerful;Overall, this is a very good compact phone. I tried it with both Verizon and ATT, and it worked with both networks. As more phone companies aim for a bigger screen, Sony has taken their top of the line Xperia phone and made it smaller.  It fits nicely in the hand, and the screen is super sharp, bright, and colorful.  I opened a few apps, checked email, and made a few phone calls. Everything operated smoothly and quickly. This is a great second phone for me since I am not willing to give up my Google Nexus 6P just yet, but when I decide to go smaller, the Sony Xperia XZ compact would be a great choice.;Herschel Greenberg;12-Aug-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone,phone,phone,sony;2,2,2,2
4.0 out of 5 stars;So far so good. Not what I was used to with a ...;So far so good. Not what I was used to with a Pixel, but... Google customer support was lame (2 dead Pixels, warranty didn't honor last one) Hopefully this phone will hold better. My last try at Android, trying to avoid the fruit;Rodrigo Sosa Porta;4-Sep-18;https://www.amazon.com/Sony-Xperia-Compact-Unlocked-Smartphone/product-reviews/B07B821WFJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;phone;0
